web-scraper-order,web-scraper-start-url,page,page-href,item,item-href,name,price,buylink,buylink-href,image-src,info-label,info
"1616030971-189744","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 32 GB         (67)","https://pcpartpicker.com/product/6rrcCJ/corsair-memory-cmk32gx4m2b3200c16","Corsair Vengeance LPX 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/memoryc/6rrcCJ","","",""
"1616031469-193981","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston KVR21R15D8K4/32I 32 GB         (0)","https://pcpartpicker.com/product/nfvZxr/kingston-memory-kvr21r15d8k432i","Kingston 32 GB (4 x 8 GB) Registered DDR4-2133 CL15 Memory","","","","https://images-na.ssl-images-amazon.com/images/I/41v4dn%2BxhJL.jpg","ECC / Registered",""
"1616031425-193586","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Green Tesla 32 GB         (0)","https://pcpartpicker.com/product/9BdFf7/avexir-green-tesla-32gb-4-x-8gb-ddr4-3000-memory-avd4uz130001608g-4rdgt","Avexir Green Tesla 32 GB (4 x 8 GB) DDR4-3000 CL16 Memory","","","","","","Avexir"
"1616030876-188559","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 8 GB         (4)","https://pcpartpicker.com/product/88rcCJ/gskill-memory-f42400c15s8gis","G.Skill Aegis 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory","","","","","","Non-ECC / Unbuffered"
"1616031321-192632","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 4 GB         (0)","https://pcpartpicker.com/product/cLprxr/adata-xpg-gammix-d10-4gb-1-x-4gb-ddr4-2666-memory-ax4u2666w4g16-bbg","ADATA XPG GAMMIX D10 4 GB (1 x 4 GB) DDR4-2666 CL16 Memory","","","","/static/forever/img/no-image.png","First Word Latency",""
"1616030911-188991","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 16 GB         (46)","https://pcpartpicker.com/product/J27CmG/corsair-memory-cmk16gx4m2a2666c16","Corsair Vengeance LPX 16 GB (2 x 8 GB) DDR4-2666 CL16 Memory","","Buy","https://pcpartpicker.com/mr/bestbuy/J27CmG","","",""
"1616031091-191227","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 16 GB         (0)","https://pcpartpicker.com/product/Lq4Ycf/apacer-as-16-gb-1-x-16-gb-ddr4-3200-cl22-memory-as16ggb32csybgh","Apacer AS 16 GB (1 x 16 GB) DDR4-3200 CL22 Memory","","","","/static/forever/img/no-image.png","","Black"
"1616031015-190298","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix RGB 16 GB         (16)","https://pcpartpicker.com/product/4JBhP6/crucial-ballistix-rgb-16-gb-2-x-8-gb-ddr4-3600-memory-bl2k8g36c16u4bl","Crucial Ballistix RGB 16 GB (2 x 8 GB) DDR4-3600 CL16 Memory","","Buy","https://pcpartpicker.com/mr/amazon/4JBhP6","","",""
"1616030987-189968","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (2)","https://pcpartpicker.com/product/zCCFf7/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-memory-bl2k8g30c15u4w","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","","10 ns"
"1616030874-188512","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 32 GB         (48)","https://pcpartpicker.com/product/KJ2rxr/gskill-tridentz-rgb-32gb-4-x-8gb-ddr4-3200-memory-f4-3200c16q-32gtzr","G.Skill Trident Z RGB 32 GB (4 x 8 GB) DDR4-3200 CL16 Memory","","","","https://images-eu.ssl-images-amazon.com/images/I/51Bd23omfLL.jpg","Form Factor",""
"1616030936-189321","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 32 GB         (6)","https://pcpartpicker.com/product/XCDJ7P/gskill-aegis-32gb-2-x-16gb-ddr4-3000-memory-f4-3000c16d-32gisb","G.Skill Aegis 32 GB (2 x 16 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/bf642d2af83428f1f3bf198fc2f04f77.256p.jpg","","10.667 ns"
"1616031196-192170","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Crucial CT16G4RFD4266-2G6E1 16 GB         (0)","https://pcpartpicker.com/product/hCsmP6/crucial-16-gb-1-x-16-gb-registered-ddr4-2666-memory-ct16g4rfd4266-2g6e1","Crucial 16 GB (1 x 16 GB) Registered DDR4-2666 CL19 Memory","","","","/static/forever/img/no-image.png","","No"
"1616031323-192651","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","ADATA XPG GAMMIX D10 64 GB         (0)","https://pcpartpicker.com/product/LgZFf7/adata-xpg-gammix-d10-64gb-4-x-16gb-ddr4-2666-memory-ax4u2666316g16-qbg","ADATA XPG GAMMIX D10 64 GB (4 x 16 GB) DDR4-2666 CL16 Memory","","","","","Color",""
"1616031065-190940","https://pcpartpicker.com/products/memory/","","","G.Skill Trident Z RGB 16 GB         (86)","https://pcpartpicker.com/product/6jBTwP/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c18d-16gtzrx","G.Skill Trident Z RGB 16 GB (2 x 8 GB) DDR4-3600 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/d19422479fca6e5117bb55db3d25eac2.256p.jpg","","F4-3600C18D-16GTZRX"
"1616031639-195256","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","G.Skill Ripjaws Series 8 GB         (0)","https://pcpartpicker.com/product/9JM323/gskill-memory-f42800c18s8grs","G.Skill Ripjaws Series 8 GB (1 x 8 GB) DDR4-2800 CL18 Memory","","","","","","No"
"1616031033-190545","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance LPX 128 GB         (0)","https://pcpartpicker.com/product/4hHRsY/corsair-vengeance-lpx-128-gb-8-x-16-gb-ddr4-3800-memory-cmk128gx4m8x3800c19","Corsair Vengeance LPX 128 GB (8 x 16 GB) DDR4-3800 CL19 Memory","","","","","","Non-ECC / Unbuffered"
"1616031103-191319","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Apacer AS 16 GB         (0)","https://pcpartpicker.com/product/Cq4Ycf/apacer-as-16-gb-1-x-16-gb-ddr4-2133-cl15-memory-as16ggb13cdybgh","Apacer AS 16 GB (1 x 16 GB) DDR4-2133 CL15 Memory","","","","https://m.media-amazon.com/images/I/41NHERsRJnL.jpg","CAS Latency",""
"1616031652-195371","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER LUCE 16 GB         (0)","https://pcpartpicker.com/product/hk98TW/geil-memory-glww416gb3200c16dc","GeIL SUPER LUCE 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","","White"
"1616031201-192205","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team T-FORCE T1 4 GB         (0)","https://pcpartpicker.com/product/wCBTwP/team-t-force-t1-4-gb-1-x-4-gb-ddr4-2400-memory-ttd44g2400c15b01","Team T-FORCE T1 4 GB (1 x 4 GB) DDR4-2400 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/5f8d9fdf86fcc332856c6ffbcb8eb126.256p.jpg","","TTD44G2400C15B01"
"1616031560-194582","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Aegis 16 GB         (0)","https://pcpartpicker.com/product/jgbkcf/gskill-memory-f42400c15q16gis","G.Skill Aegis 16 GB (4 x 4 GB) DDR4-2400 CL15 Memory","","","","","First Word Latency",""
"1616031689-195687","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/7QDzK8/panram-memory-pud43600c184g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-3600 CL18 Memory","","","","/static/forever/img/no-image.png","","Panram"
"1616030927-189192","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 16 GB         (2)","https://pcpartpicker.com/product/bRvZxr/gskill-memory-f42133c15d16gis","G.Skill Aegis 16 GB (2 x 8 GB) DDR4-2133 CL15 Memory","","Buy","https://pcpartpicker.com/mr/amazon/bRvZxr","https://images-na.ssl-images-amazon.com/images/I/41eopavju9L.jpg","",""
"1616031143-191668","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Apacer AU 4 GB         (0)","https://pcpartpicker.com/product/zGGbt6/apacer-au-4-gb-1-x-4-gb-ddr4-2400-cl17-memory-au04ggb24cetbgh","Apacer AU 4 GB (1 x 4 GB) DDR4-2400 CL17 Memory","","","","https://m.media-amazon.com/images/I/318xmgooCHL.jpg","","14.167 ns"
"1616030909-188964","https://pcpartpicker.com/products/memory/","","","Crucial Ballistix 16 GB         (0)","https://pcpartpicker.com/product/jbyqqs/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3000-memory-bl2k8g30c15u4r","Crucial Ballistix 16 GB (2 x 8 GB) DDR4-3000 CL15 Memory","","","","","Modules",""
"1616031808-196679","https://pcpartpicker.com/products/memory/","72","https://pcpartpicker.com/products/memory/#page=72","Kingston KVR16R11D8K4/32 32 GB         (0)","https://pcpartpicker.com/product/sCL7YJ/kingston-memory-kvr16r11d8k432","Kingston 32 GB (4 x 8 GB) Registered DDR3-1600 CL11 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/3b1b3238feacaaffe4f0a4bb773a4fe3.256p.jpg","Modules",""
"1616031462-193922","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir Core Series 4 GB         (0)","https://pcpartpicker.com/product/Fv38TW/avexir-memory-avd3u16001104g1cig","Avexir Core Series 4 GB (1 x 4 GB) DDR3-1600 CL11 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/cb9c3441de9f223ac967696264f86743.256p.jpg","Heat Spreader",""
"1616031768-196368","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 32 GB         (0)","https://pcpartpicker.com/product/d9Nypg/panram-memory-pud42400c158g4njr","Panram Ninja-V 32 GB (4 x 8 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","","288-pin DIMM"
"1616031414-193465","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","G.Skill Flare X 32 GB         (0)","https://pcpartpicker.com/product/zJdFf7/gskill-flare-x-32gb-2-x-16gb-ddr4-2133-memory-f4-2133c15d-32gfx","G.Skill Flare X 32 GB (2 x 16 GB) DDR4-2133 CL15 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/4aae2f66c00e251dd363fd16c850b3eb.256p.jpg","Manufacturer",""
"1616031474-194019","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","GeIL SUPER LUCE 8 GB         (2)","https://pcpartpicker.com/product/D9rcCJ/geil-memory-glw48gb3000c15adc","GeIL SUPER LUCE 8 GB (2 x 4 GB) DDR4-3000 CL15 Memory","","","","/static/forever/img/no-image.png","CAS Latency",""
"1616030980-189854","https://pcpartpicker.com/products/memory/","","","Team T-Force Delta RGB 16 GB         (27)","https://pcpartpicker.com/product/Zz3H99/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-memory-tf4d416g3200hc16cdc01","Team T-Force Delta RGB 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","$99.99","","","//cdna.pcpartpicker.com/static/forever/images/product/427dea81b21fb0e208f93a88f10d58e4.256p.jpg","",""
"1616031389-193243","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Impact 16 GB         (0)","https://pcpartpicker.com/product/9H2rxr/kingston-impact-16gb-1-x-16gb-ddr4-2133-memory-hx421s13ib16","Kingston Impact 16 GB (1 x 16 GB) DDR4-2133 CL13 Memory","","","","","","Non-ECC / Unbuffered"
"1616031780-196460","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/sLPzK8/panram-memory-pud42400c154g2njr","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","Color",""
"1616031192-192126","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","G.Skill Trident Z Royal 32 GB         (0)","https://pcpartpicker.com/product/c722FT/gskill-trident-z-royal-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c17q-32gtrg","G.Skill Trident Z Royal 32 GB (4 x 8 GB) DDR4-3600 CL17 Memory","","","","","","17-18-18-38"
"1616031362-192977","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Patriot Viper Elite 8 GB         (0)","https://pcpartpicker.com/product/LyjWGX/patriot-viper-elite-8gb-2-x-4gb-ddr4-2800-memory-pve48g280c6kbl","Patriot Viper Elite 8 GB (2 x 4 GB) DDR4-2800 CL16 Memory","","","","","","1.2 V"
"1616031599-194905","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Value 8 GB         (0)","https://pcpartpicker.com/product/BGL7YJ/panram-memory-pud43000c168gvs","Panram Value 8 GB (1 x 8 GB) DDR4-3000 CL16 Memory","","","","","ECC / Registered",""
"1616031047-190712","https://pcpartpicker.com/products/memory/","","","G.Skill Aegis 16 GB         (63)","https://pcpartpicker.com/product/FNprxr/gskill-aegis-16gb-2-x-8gb-ddr4-3000-memory-f43000c16d16gisb","G.Skill Aegis 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/aace27f895023030d3a7631beb093016.256p.jpg","","Black / Red"
"1616031487-194143","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Avexir ROG Red Tesla 16 GB         (0)","https://pcpartpicker.com/product/dZwqqs/avexir-memory-avd4uz126661504g4rdrog","Avexir ROG Red Tesla 16 GB (4 x 4 GB) DDR4-2666 CL15 Memory","","","","","","Avexir"
"1616031765-196336","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/cbhj4D/panram-memory-pud42400c158gnjk","Panram Ninja-V 8 GB (1 x 8 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","Manufacturer",""
"1616031743-196137","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER HERO 8 GB         (0)","https://pcpartpicker.com/product/4PVBD3/geil-memory-glw48gb3600c17dk","GeIL SUPER HERO 8 GB (2 x 4 GB) DDR4-3600 CL17 Memory","","","","/static/forever/img/no-image.png","Part #",""
"1616031070-190985","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 16 GB         (122)","https://pcpartpicker.com/product/vfDJ7P/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16w","Corsair Vengeance RGB Pro 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/amazon/vfDJ7P","","",""
"1616031382-193174","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Kingston Impact 64 GB         (0)","https://pcpartpicker.com/product/7bKhP6/kingston-impact-64gb-4-x-16gb-ddr4-2133-memory-hx421s14ibk464","Kingston Impact 64 GB (4 x 16 GB) DDR4-2133 CL14 Memory","","","","","","14"
"1616031031-190500","https://pcpartpicker.com/products/memory/","","","Corsair Vengeance RGB Pro 32 GB         (31)","https://pcpartpicker.com/product/L7qhP6/corsair-vengeance-rgb-pro-32gb-2-x-16gb-ddr4-3200-memory-cmw32gx4m2c3200c16w","Corsair Vengeance RGB Pro 32 GB (2 x 16 GB) DDR4-3200 CL16 Memory","","","","","Color",""
"1616031613-195026","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 8 GB         (0)","https://pcpartpicker.com/product/BrDzK8/panram-memory-pud43000c164g2njk","Panram Ninja-V 8 GB (2 x 4 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","Heat Spreader",""
"1616031355-192911","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Crucial Ballistix Elite 32 GB         (0)","https://pcpartpicker.com/product/4xnG3C/crucial-ballistix-elite-32gb-2-x-16gb-ddr4-3000-memory-ble2k16g4d30aeea","Crucial Ballistix Elite 32 GB (2 x 16 GB) DDR4-3000 CL15 Memory","","","","","","15"
"1616031233-192504","https://pcpartpicker.com/products/memory/","77","https://pcpartpicker.com/products/memory/#page=77","Team T-Force Vulcan 8 GB         (0)","https://pcpartpicker.com/product/GcDJ7P/team-t-force-vulcan-8-gb-2-x-4-gb-ddr4-2666-memory-tlrd48g2666hc18fdc-s01","Team T-Force Vulcan 8 GB (2 x 4 GB) DDR4-2666 CL18 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/ea90989b58d8057d46f476b808c1abb7.256p.jpg","","18-18-18-38"
"1616031775-196418","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","Panram Ninja-V 16 GB         (0)","https://pcpartpicker.com/product/JMvZxr/panram-memory-pud42400c154g4njr","Panram Ninja-V 16 GB (4 x 4 GB) DDR4-2400 CL15 Memory","","","","/static/forever/img/no-image.png","Form Factor",""
"1616030941-189363","https://pcpartpicker.com/products/memory/","","","G.Skill Ripjaws V Series 16 GB         (72)","https://pcpartpicker.com/product/qGqbt6/gskill-memory-f43200c16d16gvgb","G.Skill Ripjaws V Series 16 GB (2 x 8 GB) DDR4-3200 CL16 Memory","","Buy","https://pcpartpicker.com/mr/amazon/qGqbt6","https://images-na.ssl-images-amazon.com/images/I/515YvBSBNkL.jpg","",""
"1616031654-195385","https://pcpartpicker.com/products/memory/","74","https://pcpartpicker.com/products/memory/#page=74","GeIL SUPER LUCE 16 GB         (0)","https://pcpartpicker.com/product/bKp323/geil-memory-glww416gb3000c16dc","GeIL SUPER LUCE 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","/static/forever/img/no-image.png","ECC / Registered",""
"1616031562-194615","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","EVGA SuperSC 16 GB         (0)","https://pcpartpicker.com/product/Bd98TW/evga-memory-8gxd42800mr","EVGA SuperSC 16 GB (2 x 8 GB) DDR4-2800 CL16 Memory","","","","/static/forever/img/no-image.png","","Non-ECC / Unbuffered"
"1616031084-191169","https://pcpartpicker.com/products/memory/","78","https://pcpartpicker.com/products/memory/#page=78","Team XTREEM ARGB 32 GB         (0)","https://pcpartpicker.com/product/Mn7G3C/team-xtreem-argb-32-gb-2-x-16-gb-ddr4-3200-cl14-memory-tf13d432g3200hc14bdc01","Team XTREEM ARGB 32 GB (2 x 16 GB) DDR4-3200 CL14 Memory","","","","","","Non-ECC / Unbuffered"
"1616031421-193551","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Team T-Force / Night Hawk 16 GB         (0)","https://pcpartpicker.com/product/FhrcCJ/team-t-force-night-hawk-16gb-2-x-8gb-ddr4-3000-memory-thbd416g3000hc16cdc01","Team T-Force / Night Hawk 16 GB (2 x 8 GB) DDR4-3000 CL16 Memory","","","","//cdna.pcpartpicker.com/static/forever/images/product/b515bc2ab3009a0c3fd0456d2ccf244c.256p.jpg","","Non-ECC / Unbuffered"
"1616031355-192913","https://pcpartpicker.com/products/memory/","75","https://pcpartpicker.com/products/memory/#page=75","Crucial Ballistix Elite 32 GB         (0)","https://pcpartpicker.com/product/4xnG3C/crucial-ballistix-elite-32gb-2-x-16gb-ddr4-3000-memory-ble2k16g4d30aeea","Crucial Ballistix Elite 32 GB (2 x 16 GB) DDR4-3000 CL15 Memory","","","","","","Non-ECC / Unbuffered"
